customer_id,age,tenure_months,monthly_charges,contract,churn
cust-2073,23,69,87.37,month-to-month,0
cust-2074,62,42,74.07,two-year,0
cust-2075,49,36,48.33,month-to-month,0
cust-2076,51,52,20.75,two-year,0
cust-2077,66,42,82.05,two-year,0
cust-2078,54,3,113.42,two-year,0
cust-2079,22,19,66.02,month-to-month,0
cust-2080,47,11,118.29,one-year,0
cust-2081,76,39,91.29,month-to-month,0
cust-2082,24,52,54.80,month-to-month,0
cust-2083,64,17,104.59,two-year,0
cust-2084,38,44,95.48,month-to-month,0
cust-2085,22,15,98.39,one-year,0
cust-2086,27,56,43.66,one-year,0
cust-2087,66,7,40.02,month-to-month,1
cust-2088,38,52,74.14,one-year,0
cust-2089,33,30,119.57,month-to-month,0
cust-2090,69,9,21.66,two-year,1
cust-2091,54,55,54.73,month-to-month,0
cust-2092,77,42,54.68,month-to-month,1
cust-2093,43,32,29.00,two-year,0
cust-2094,66,35,116.19,one-year,0
cust-2095,49,34,63.51,month-to-month,0
cust-2096,69,47,94.49,month-to-month,1
cust-2097,19,63,94.64,month-to-month,1
cust-2098,48,57,44.77,month-to-month,0
cust-2099,53,43,67.92,month-to-month,0
cust-2100,72,3,80.11,month-to-month,0
cust-2101,41,24,86.52,month-to-month,1
cust-2102,49,70,82.22,one-year,0
cust-2103,51,21,74.40,month-to-month,1
cust-2104,50,7,87.76,month-to-month,0
cust-2105,57,30,79.32,month-to-month,0
cust-2106,38,69,32.79,one-year,1
cust-2107,65,69,81.01,month-to-month,1
cust-2108,36,52,45.78,one-year,0
cust-2109,52,57,26.77,two-year,0
cust-2110,56,7,38.11,two-year,0
cust-2111,72,38,77.42,month-to-month,1
cust-2112,31,66,49.15,two-year,0
cust-2113,65,7,108.92,one-year,0
cust-2114,50,17,65.17,one-year,1
cust-2115,47,27,55.20,one-year,0
cust-2116,58,33,50.13,two-year,0
cust-2117,51,66,41.96,two-year,1
cust-2118,19,40,22.02,two-year,0
cust-2119,24,56,108.16,one-year,0
cust-2120,61,54,70.40,one-year,0
cust-2121,38,5,110.76,one-year,0
cust-2122,57,49,39.04,month-to-month,0
cust-2123,36,54,74.78,month-to-month,1
cust-2124,26,2,22.35,one-year,1
cust-2125,32,37,58.36,month-to-month,0
cust-2126,67,13,40.64,month-to-month,0
cust-2127,66,44,105.96,one-year,0
cust-2128,60,67,90.29,two-year,0
cust-2129,40,22,105.29,two-year,0
cust-2130,66,31,119.99,month-to-month,1
cust-2131,36,3,47.69,month-to-month,1
cust-2132,58,14,86.53,one-year,0
cust-2133,30,26,100.40,one-year,0
cust-2134,21,58,23.22,two-year,0
cust-2135,57,55,106.57,two-year,1
cust-2136,37,69,67.70,one-year,0
cust-2137,45,31,75.55,one-year,1
cust-2138,73,38,116.70,two-year,1
cust-2139,57,52,59.59,one-year,0
cust-2140,60,35,27.05,one-year,0
cust-2141,40,9,41.68,month-to-month,0
cust-2142,71,65,66.31,one-year,0
cust-2143,34,32,42.24,month-to-month,0
cust-2144,67,4,108.97,two-year,0
cust-2145,50,47,42.63,month-to-month,1
cust-2146,47,59,91.44,month-to-month,0
cust-2147,59,66,89.94,two-year,0
cust-2148,18,68,21.39,two-year,0
cust-2149,42,20,109.87,one-year,0
cust-2150,71,33,114.46,one-year,0
cust-2151,66,9,88.51,one-year,0
cust-2152,22,30,48.70,month-to-month,0
cust-2153,44,33,58.38,two-year,0
cust-2154,20,26,33.43,one-year,0
cust-2155,25,61,81.64,one-year,0
cust-2156,58,58,65.92,two-year,1
cust-2157,74,9,93.02,one-year,1
cust-2158,40,65,99.39,two-year,0
cust-2159,31,69,22.72,month-to-month,0
cust-2160,27,3,48.06,month-to-month,0
cust-2161,50,29,51.25,two-year,0
cust-2162,26,62,62.54,month-to-month,1
cust-2163,20,69,48.53,two-year,0
cust-2164,39,48,55.55,one-year,1
cust-2165,77,14,105.21,one-year,0
cust-2166,57,34,52.82,one-year,0
cust-2167,51,68,106.04,month-to-month,1
cust-2168,42,70,75.42,two-year,0
cust-2169,45,68,33.24,two-year,1
cust-2170,59,10,26.13,two-year,0
cust-2171,39,57,104.44,one-year,0
cust-2172,55,14,20.13,month-to-month,0
cust-2173,64,38,34.62,two-year,0
cust-2174,72,24,65.28,month-to-month,0
cust-2175,75,66,81.97,two-year,0
cust-2176,47,5,96.81,one-year,1
cust-2177,54,10,41.58,two-year,0
cust-2178,67,34,80.40,one-year,0
cust-2179,58,23,79.27,one-year,0
cust-2180,63,63,46.62,month-to-month,1
cust-2181,71,56,27.10,one-year,0
cust-2182,34,64,50.87,month-to-month,0
cust-2183,64,37,57.36,month-to-month,1
cust-2184,34,67,24.40,two-year,0
cust-2185,22,24,39.84,two-year,0
cust-2186,55,35,114.48,month-to-month,1
cust-2187,58,71,118.65,month-to-month,0
cust-2188,73,16,46.10,month-to-month,1
cust-2189,49,62,108.36,one-year,0
cust-2190,25,7,57.58,two-year,1
cust-2191,62,70,30.37,two-year,0
cust-2192,44,62,107.20,month-to-month,0
cust-2193,31,50,113.44,one-year,0
cust-2194,77,27,26.81,two-year,0
cust-2195,37,55,39.64,month-to-month,1
cust-2196,72,71,31.74,one-year,1
cust-2197,55,11,118.55,month-to-month,1
cust-2198,19,48,105.24,one-year,0
cust-2199,46,48,86.92,one-year,0
cust-2200,73,58,35.55,month-to-month,1
cust-2201,37,19,50.85,two-year,0
cust-2202,67,36,36.76,month-to-month,1
cust-2203,74,57,110.80,one-year,0
cust-2204,36,15,85.12,two-year,0
cust-2205,67,71,113.34,month-to-month,0
cust-2206,52,51,53.14,month-to-month,0
cust-2207,73,50,106.96,one-year,0
cust-2208,66,6,65.08,one-year,0
cust-2209,19,49,68.72,month-to-month,0
cust-2210,70,4,78.71,month-to-month,1
cust-2211,61,12,43.25,two-year,0
cust-2212,43,51,75.07,one-year,0
cust-2213,58,56,45.55,two-year,0
cust-2214,58,41,27.53,two-year,0
cust-2215,63,10,26.01,month-to-month,0
cust-2216,54,41,106.84,two-year,0
cust-2217,70,24,102.00,month-to-month,1
cust-2218,66,61,88.89,month-to-month,0
cust-2219,31,47,47.79,month-to-month,1
cust-2220,32,42,78.65,one-year,0
cust-2221,74,40,36.46,one-year,0
cust-2222,33,44,77.41,month-to-month,1
cust-2223,43,67,59.47,one-year,1
cust-2224,59,68,53.43,one-year,1
cust-2225,28,45,113.41,one-year,0
cust-2226,18,6,95.78,one-year,0
cust-2227,54,8,102.00,one-year,0
cust-2228,19,6,114.73,two-year,0
cust-2229,28,67,117.34,one-year,0
cust-2230,57,44,60.01,one-year,0
cust-2231,70,65,65.60,one-year,0
cust-2232,52,39,48.59,two-year,0
cust-2233,18,0,80.11,one-year,0
cust-2234,45,3,21.74,one-year,0
cust-2235,43,30,98.19,one-year,0
cust-2236,51,34,92.20,month-to-month,1
cust-2237,47,17,56.10,two-year,0
cust-2238,69,15,91.54,one-year,0
cust-2239,44,32,76.14,one-year,0
cust-2240,28,62,33.88,two-year,0
cust-2241,22,41,54.12,two-year,0
cust-2242,30,25,67.36,month-to-month,0
cust-2243,59,9,52.74,one-year,0
cust-2244,26,1,66.76,one-year,0
cust-2245,47,22,80.92,month-to-month,0
cust-2246,44,31,35.25,one-year,0
cust-2247,20,64,55.55,one-year,0
cust-2248,39,3,34.58,one-year,1
cust-2249,53,21,25.54,month-to-month,1
cust-2250,20,4,46.03,month-to-month,1
cust-2251,46,41,65.82,month-to-month,1
cust-2252,23,1,117.71,two-year,0
cust-2253,33,69,102.99,two-year,0
cust-2254,54,29,119.72,two-year,0
cust-2255,56,70,55.17,two-year,1
cust-2256,72,32,26.21,month-to-month,1
cust-2257,73,15,64.68,two-year,0
cust-2258,20,8,61.04,one-year,0
cust-2259,76,35,22.66,month-to-month,1
cust-2260,29,3,89.99,month-to-month,1
cust-2261,44,64,103.41,month-to-month,1
cust-2262,18,17,82.29,one-year,0
cust-2263,55,60,115.77,one-year,0
cust-2264,57,12,64.35,one-year,0
cust-2265,60,55,80.74,month-to-month,0
cust-2266,40,48,71.58,two-year,1
cust-2267,36,68,68.10,two-year,0
cust-2268,19,14,36.50,two-year,0
cust-2269,73,67,27.07,one-year,0
cust-2270,42,9,101.41,one-year,0
cust-2271,20,43,61.65,month-to-month,0
cust-2272,64,68,55.75,one-year,0
cust-2273,58,44,115.43,month-to-month,0
cust-2274,27,59,77.34,month-to-month,0
cust-2275,54,37,86.13,two-year,0
cust-2276,71,38,95.31,two-year,1
cust-2277,28,5,66.15,one-year,1
cust-2278,66,1,100.80,month-to-month,1
cust-2279,26,15,54.19,two-year,0
cust-2280,58,34,39.15,two-year,0
cust-2281,70,55,52.19,one-year,1
cust-2282,29,54,46.14,month-to-month,0
cust-2283,37,28,34.11,two-year,0
cust-2284,52,2,53.65,two-year,0
cust-2285,57,33,48.71,month-to-month,0
cust-2286,73,29,42.91,two-year,0
cust-2287,44,24,104.36,two-year,0
cust-2288,75,69,103.00,month-to-month,1
cust-2289,52,28,91.53,one-year,0
cust-2290,46,6,22.02,two-year,0
cust-2291,56,69,73.85,one-year,0
cust-2292,20,49,83.21,two-year,0
cust-2293,40,25,95.13,one-year,0
cust-2294,35,10,35.65,one-year,0
cust-2295,50,8,84.65,month-to-month,1
cust-2296,20,11,90.86,two-year,0
cust-2297,18,0,76.12,one-year,0
cust-2298,62,65,70.72,month-to-month,0
cust-2299,26,28,65.73,two-year,0
cust-2300,71,1,95.61,two-year,1
cust-2301,31,68,80.56,month-to-month,1
cust-2302,69,37,62.31,one-year,0
cust-2303,28,45,62.52,two-year,0
cust-2304,38,59,73.91,month-to-month,0
cust-2305,22,23,41.99,month-to-month,1
cust-2306,22,56,37.65,one-year,0
cust-2307,33,55,28.49,one-year,0
cust-2308,41,34,105.21,one-year,0
cust-2309,22,2,84.47,one-year,0
cust-2310,28,22,59.93,one-year,0
cust-2311,27,48,55.76,month-to-month,0
cust-2312,70,66,43.33,one-year,0
cust-2313,37,55,106.38,one-year,0
cust-2314,46,53,68.57,month-to-month,1
cust-2315,20,68,114.14,month-to-month,0
cust-2316,35,28,104.77,month-to-month,0
cust-2317,75,49,86.59,one-year,0
cust-2318,32,29,117.63,month-to-month,1
cust-2319,75,43,87.17,month-to-month,1
cust-2320,66,53,31.08,month-to-month,0
cust-2321,40,3,28.25,two-year,0
cust-2322,58,27,56.85,two-year,0
cust-2323,25,20,60.75,month-to-month,1
cust-2324,47,36,29.85,two-year,0
cust-2325,67,59,46.64,two-year,0
cust-2326,60,20,107.42,one-year,1
cust-2327,31,69,81.00,two-year,0
cust-2328,75,19,47.45,two-year,0
cust-2329,20,51,110.05,one-year,1
cust-2330,63,39,27.36,two-year,0
cust-2331,53,24,78.29,two-year,0
cust-2332,18,65,83.47,two-year,0
cust-2333,39,30,116.75,two-year,0
cust-2334,45,4,20.81,one-year,0
cust-2335,55,71,45.53,month-to-month,1
cust-2336,39,63,60.05,two-year,0
cust-2337,25,27,90.82,two-year,0
cust-2338,32,10,75.75,month-to-month,0
cust-2339,43,21,41.48,month-to-month,0
cust-2340,36,55,102.79,two-year,0
cust-2341,22,2,71.01,two-year,0
cust-2342,21,8,71.20,one-year,0
cust-2343,40,9,83.93,one-year,0
cust-2344,73,56,29.45,month-to-month,1
cust-2345,36,21,114.26,one-year,1
cust-2346,37,60,44.56,two-year,0
cust-2347,50,17,66.41,one-year,0
cust-2348,68,7,57.72,one-year,1
cust-2349,72,8,27.91,one-year,0
cust-2350,45,8,99.39,one-year,1
cust-2351,30,0,76.53,month-to-month,1
cust-2352,47,3,76.86,month-to-month,1
cust-2353,66,61,21.22,month-to-month,1
cust-2354,75,40,35.12,month-to-month,0
cust-2355,21,47,76.64,month-to-month,0
cust-2356,60,33,48.85,two-year,0
cust-2357,76,55,64.55,one-year,0
cust-2358,19,61,56.62,one-year,1
cust-2359,76,41,31.49,one-year,0
cust-2360,42,17,104.74,one-year,1
cust-2361,63,4,90.46,one-year,0
cust-2362,64,60,114.59,two-year,0
cust-2363,39,14,46.15,month-to-month,0
cust-2364,23,68,40.55,one-year,0
cust-2365,71,5,104.33,two-year,1
cust-2366,42,62,74.19,month-to-month,1
cust-2367,47,14,33.40,one-year,0
cust-2368,28,54,86.01,one-year,0
cust-2369,36,49,98.16,two-year,1
cust-2370,61,12,53.39,two-year,0
cust-2371,37,1,99.97,two-year,0
cust-2372,61,21,21.19,two-year,1
cust-2373,46,71,65.02,two-year,0
cust-2374,34,6,40.07,month-to-month,0
cust-2375,21,9,36.52,two-year,0
cust-2376,39,6,112.79,month-to-month,1
cust-2377,28,32,106.10,month-to-month,1
cust-2378,59,54,35.81,one-year,0
cust-2379,68,36,97.50,two-year,0
cust-2380,53,46,113.75,two-year,0
cust-2381,46,11,84.09,one-year,0
cust-2382,33,35,63.92,month-to-month,0
cust-2383,39,47,53.47,month-to-month,1
cust-2384,45,1,102.71,month-to-month,1
cust-2385,47,63,102.10,two-year,0
cust-2386,43,19,102.18,two-year,0
cust-2387,26,9,27.85,two-year,0
cust-2388,20,36,46.20,month-to-month,0
cust-2389,42,57,73.01,month-to-month,0
cust-2390,63,9,65.93,one-year,0
cust-2391,35,12,36.66,one-year,0
cust-2392,58,63,33.22,two-year,0
cust-2393,43,39,65.60,one-year,0
cust-2394,48,29,95.66,one-year,0
cust-2395,65,45,50.04,one-year,0
cust-2396,27,6,65.22,one-year,0
cust-2397,44,38,101.44,two-year,0
cust-2398,24,36,23.58,month-to-month,1
cust-2399,26,28,73.01,one-year,0
cust-2400,24,24,109.99,one-year,0
cust-2401,20,58,62.32,month-to-month,1
cust-2402,48,32,67.08,one-year,1
cust-2403,44,27,114.27,month-to-month,1
cust-2404,47,64,61.17,month-to-month,0
cust-2405,67,18,62.85,one-year,1
cust-2406,48,32,76.17,one-year,0
cust-2407,60,24,117.68,month-to-month,1
cust-2408,68,35,81.47,one-year,0
cust-2409,64,66,20.07,month-to-month,0
cust-2410,53,43,99.65,one-year,0
cust-2411,41,28,72.79,one-year,0
cust-2412,72,28,32.05,one-year,0
cust-2413,59,42,47.63,one-year,0
cust-2414,48,28,67.54,two-year,0
cust-2415,22,6,75.67,two-year,1
cust-2416,72,31,65.42,month-to-month,0
cust-2417,39,12,59.19,month-to-month,1
cust-2418,62,71,89.51,one-year,1
cust-2419,70,5,94.41,one-year,0
cust-2420,68,24,41.65,month-to-month,0
cust-2421,22,6,64.80,month-to-month,0
cust-2422,73,43,26.94,one-year,0
cust-2423,60,9,115.94,two-year,1
cust-2424,43,13,22.38,one-year,0
cust-2425,58,19,39.45,month-to-month,0
cust-2426,62,1,105.66,two-year,0
cust-2427,25,9,73.87,month-to-month,0
cust-2428,76,53,28.14,one-year,0
cust-2429,57,10,63.35,two-year,0
cust-2430,23,11,66.34,month-to-month,1
cust-2431,42,42,31.91,month-to-month,1
cust-2432,74,35,85.51,one-year,0
cust-2433,25,3,51.79,two-year,1
cust-2434,46,58,82.07,month-to-month,1
cust-2435,31,0,78.90,one-year,0
cust-2436,48,49,39.12,month-to-month,1
cust-2437,48,10,62.52,two-year,0
cust-2438,60,22,75.95,month-to-month,1
cust-2439,59,21,87.83,month-to-month,0
cust-2440,37,45,70.30,month-to-month,0
cust-2441,42,70,38.27,one-year,0
cust-2442,31,53,91.36,two-year,0
cust-2443,25,65,84.02,month-to-month,1
cust-2444,48,68,118.57,one-year,0
cust-2445,36,64,117.45,two-year,1
cust-2446,68,38,107.26,one-year,1
cust-2447,31,56,101.29,month-to-month,1
cust-2448,19,16,108.27,one-year,0
cust-2449,73,52,116.34,one-year,1
cust-2450,58,45,72.11,one-year,0
cust-2451,71,46,52.86,month-to-month,0
cust-2452,25,6,62.81,one-year,0
cust-2453,55,26,118.95,month-to-month,1
cust-2454,61,19,94.11,one-year,0
cust-2455,20,9,98.53,two-year,1
cust-2456,48,23,20.18,month-to-month,1
cust-2457,18,17,21.56,two-year,0
cust-2458,69,70,92.43,two-year,0
cust-2459,48,48,77.54,two-year,0
cust-2460,61,39,40.05,two-year,0
cust-2461,27,46,24.31,two-year,0
cust-2462,34,47,117.12,two-year,0
cust-2463,51,47,23.03,two-year,0
cust-2464,74,21,109.59,one-year,0
cust-2465,72,29,30.92,month-to-month,1
cust-2466,40,1,110.85,month-to-month,0
cust-2467,55,56,86.69,month-to-month,0
cust-2468,33,46,59.81,one-year,0
cust-2469,44,52,28.28,month-to-month,1
cust-2470,68,48,29.43,month-to-month,0
cust-2471,26,67,98.78,two-year,0
cust-2472,74,21,63.80,two-year,0
cust-2473,44,68,109.62,month-to-month,0
cust-2474,23,0,98.94,two-year,1
cust-2475,29,5,24.09,month-to-month,0
cust-2476,57,21,70.84,month-to-month,1
cust-2477,47,6,98.97,two-year,0
cust-2478,22,64,40.20,month-to-month,0
cust-2479,33,48,79.92,month-to-month,0
cust-2480,67,38,29.79,one-year,0
cust-2481,22,25,60.20,two-year,0
cust-2482,45,70,114.77,two-year,1
cust-2483,24,56,63.15,month-to-month,0
cust-2484,37,68,99.20,one-year,0
cust-2485,55,25,56.92,two-year,1
cust-2486,29,47,106.55,two-year,0
cust-2487,52,10,62.85,two-year,1
cust-2488,73,18,60.43,one-year,1
cust-2489,55,0,55.93,two-year,1
cust-2490,68,15,83.28,month-to-month,0
cust-2491,30,61,28.98,month-to-month,0
cust-2492,54,10,113.20,month-to-month,1
cust-2493,57,10,86.39,month-to-month,1
cust-2494,43,22,78.24,month-to-month,0
cust-2495,53,55,31.46,month-to-month,0
cust-2496,22,44,40.89,month-to-month,1
cust-2497,34,16,97.74,one-year,0
cust-2498,76,57,37.92,two-year,0
cust-2499,28,7,111.12,two-year,1
cust-2500,27,10,77.79,month-to-month,1
cust-2501,42,7,85.08,month-to-month,1
cust-2502,29,41,110.93,two-year,0
cust-2503,39,32,41.38,one-year,0
cust-2504,44,60,25.65,month-to-month,0
cust-2505,53,13,26.19,two-year,0
cust-2506,29,39,79.96,two-year,0
cust-2507,77,30,113.21,one-year,0
cust-2508,54,67,61.19,one-year,1
cust-2509,61,21,99.86,two-year,1
cust-2510,48,39,61.07,two-year,0
cust-2511,39,58,83.14,month-to-month,0
cust-2512,58,57,83.71,month-to-month,0
cust-2513,28,0,91.14,two-year,1
cust-2514,30,53,82.69,one-year,0
cust-2515,32,2,86.64,one-year,1
cust-2516,48,37,59.58,two-year,0
cust-2517,35,24,105.78,two-year,0
cust-2518,33,31,53.07,one-year,0
cust-2519,38,1,91.41,one-year,1
cust-2520,25,7,32.93,one-year,0
cust-2521,32,8,21.66,one-year,1
cust-2522,27,32,117.52,one-year,0
cust-2523,41,66,118.37,one-year,0
cust-2524,66,54,39.06,month-to-month,1
cust-2525,45,37,48.37,one-year,0
cust-2526,22,64,20.86,one-year,0
cust-2527,64,51,40.81,one-year,1
cust-2528,26,32,81.62,two-year,1
cust-2529,68,22,54.75,month-to-month,1
cust-2530,23,9,70.56,month-to-month,0
cust-2531,47,2,94.02,one-year,0
cust-2532,66,63,69.23,month-to-month,1
cust-2533,30,16,75.60,month-to-month,1
cust-2534,52,8,110.31,two-year,1
cust-2535,26,23,111.76,one-year,1
cust-2536,67,28,98.24,two-year,0
cust-2537,72,8,56.93,two-year,1
cust-2538,63,67,119.58,one-year,0
cust-2539,49,69,81.73,month-to-month,0
cust-2540,19,30,101.08,month-to-month,0
cust-2541,19,62,53.71,two-year,0
cust-2542,55,21,54.34,month-to-month,0
cust-2543,48,4,52.89,one-year,0
cust-2544,61,6,25.46,one-year,0
cust-2545,35,63,68.60,one-year,0
cust-2546,34,53,35.56,two-year,0
cust-2547,37,64,70.44,one-year,1
cust-2548,67,27,114.11,two-year,0
cust-2549,24,27,73.83,month-to-month,0
cust-2550,40,66,48.77,one-year,0
cust-2551,18,18,118.20,two-year,0
cust-2552,38,69,25.04,two-year,0
cust-2553,32,36,34.17,month-to-month,0
cust-2554,40,15,99.64,month-to-month,1
cust-2555,26,5,51.68,month-to-month,1
cust-2556,43,38,111.72,month-to-month,0
cust-2557,63,28,51.77,month-to-month,1
cust-2558,23,48,95.93,two-year,0
cust-2559,31,68,68.06,month-to-month,0
cust-2560,53,21,69.90,two-year,0
cust-2561,46,56,45.70,two-year,0
cust-2562,52,34,70.15,two-year,0
cust-2563,77,67,84.13,one-year,1
cust-2564,47,63,98.05,two-year,0
cust-2565,55,21,48.72,one-year,0
cust-2566,36,58,65.18,two-year,1
cust-2567,65,54,100.08,two-year,0
cust-2568,21,0,52.72,month-to-month,0
cust-2569,73,14,118.49,month-to-month,0
cust-2570,52,65,92.19,one-year,1
cust-2571,40,24,55.65,one-year,0
cust-2572,60,37,52.37,two-year,1
cust-2573,44,50,34.62,two-year,0
cust-2574,56,30,76.09,one-year,0
cust-2575,59,2,36.44,two-year,0
cust-2576,43,16,89.25,one-year,1
cust-2577,19,19,39.02,one-year,0
cust-2578,72,41,37.37,month-to-month,0
cust-2579,46,55,58.96,two-year,0
cust-2580,55,70,47.47,two-year,0
cust-2581,37,14,42.06,one-year,0
cust-2582,41,17,88.42,one-year,0
cust-2583,60,69,69.01,two-year,0
cust-2584,58,59,116.60,one-year,0
cust-2585,35,65,69.93,one-year,0
cust-2586,18,18,29.69,one-year,0
cust-2587,40,62,119.55,month-to-month,0
cust-2588,61,47,89.65,one-year,0
cust-2589,41,35,46.45,month-to-month,0
cust-2590,54,6,117.15,two-year,1
cust-2591,67,4,45.19,month-to-month,0
cust-2592,75,36,71.94,two-year,1
cust-2593,73,43,84.58,two-year,0
cust-2594,72,12,113.69,one-year,0
cust-2595,48,50,104.26,two-year,1
cust-2596,58,32,52.48,one-year,0
cust-2597,52,61,53.15,month-to-month,1
cust-2598,23,39,64.46,two-year,1
cust-2599,72,49,33.03,one-year,0
cust-2600,51,16,92.96,month-to-month,1
cust-2601,63,18,34.50,one-year,0
cust-2602,67,50,21.41,two-year,1
cust-2603,47,49,92.93,one-year,0
cust-2604,73,33,55.53,one-year,0
cust-2605,67,7,74.56,one-year,0
cust-2606,66,27,33.14,one-year,1
cust-2607,61,12,63.98,two-year,1
cust-2608,60,66,36.19,two-year,0
cust-2609,47,31,41.78,two-year,0
cust-2610,48,7,38.29,two-year,0
cust-2611,21,50,81.35,month-to-month,0
cust-2612,42,63,50.74,month-to-month,1
cust-2613,43,1,31.13,one-year,0
cust-2614,76,31,79.13,month-to-month,1
cust-2615,50,6,56.11,month-to-month,1
cust-2616,66,71,61.20,one-year,0
cust-2617,47,52,70.29,month-to-month,1
cust-2618,34,4,49.50,two-year,1
cust-2619,27,29,77.26,two-year,0
cust-2620,34,13,24.89,one-year,0
cust-2621,29,9,31.44,one-year,0
cust-2622,58,4,68.16,two-year,0
cust-2623,44,10,31.32,month-to-month,1
cust-2624,66,15,38.37,one-year,0
cust-2625,26,14,51.04,one-year,0
cust-2626,31,41,46.57,two-year,0
cust-2627,23,70,76.82,two-year,0
cust-2628,74,56,116.27,month-to-month,0
cust-2629,49,11,113.66,two-year,1
cust-2630,44,43,49.86,month-to-month,0
cust-2631,28,46,35.33,month-to-month,0
cust-2632,36,27,52.31,two-year,0
cust-2633,48,36,89.57,month-to-month,0
cust-2634,76,71,65.65,one-year,0
cust-2635,56,52,100.71,one-year,1
cust-2636,50,35,107.76,one-year,0
cust-2637,54,27,115.44,one-year,0
cust-2638,43,40,77.58,month-to-month,1
cust-2639,51,23,77.70,two-year,0
cust-2640,73,64,24.56,one-year,0
cust-2641,22,38,80.35,two-year,0
cust-2642,65,40,72.91,one-year,0
cust-2643,76,40,42.49,one-year,0
cust-2644,70,23,94.81,two-year,0
cust-2645,75,29,57.91,two-year,0
cust-2646,31,28,42.06,month-to-month,0
cust-2647,70,30,38.37,two-year,0
cust-2648,32,60,68.80,two-year,1
cust-2649,59,16,89.49,one-year,0
cust-2650,36,37,68.33,two-year,0
cust-2651,66,1,33.39,month-to-month,0
cust-2652,25,69,52.35,month-to-month,1
cust-2653,49,5,78.58,one-year,1
cust-2654,74,11,116.56,month-to-month,0
cust-2655,73,25,116.11,month-to-month,0
cust-2656,77,57,46.44,one-year,1
cust-2657,42,19,117.45,one-year,1
cust-2658,25,64,45.30,two-year,0
cust-2659,20,33,119.83,one-year,0
cust-2660,47,45,100.78,two-year,0
cust-2661,36,32,26.92,two-year,0
cust-2662,56,37,60.37,one-year,0
cust-2663,45,39,81.61,two-year,1
cust-2664,51,48,42.40,two-year,0
cust-2665,57,22,52.28,month-to-month,1
cust-2666,24,3,47.79,month-to-month,1
cust-2667,49,71,25.06,one-year,0
cust-2668,30,37,23.42,two-year,0
cust-2669,70,1,114.72,two-year,0
cust-2670,36,40,111.50,two-year,0
cust-2671,67,10,89.02,month-to-month,1
cust-2672,29,63,71.86,one-year,0
cust-2673,59,60,86.27,two-year,0
cust-2674,45,19,102.39,two-year,1
cust-2675,70,61,76.80,month-to-month,0
cust-2676,35,57,118.31,one-year,0
cust-2677,35,67,21.48,month-to-month,0
cust-2678,56,70,40.92,two-year,0
cust-2679,33,58,75.86,two-year,0
cust-2680,67,2,57.11,month-to-month,1
cust-2681,67,21,68.00,month-to-month,0
cust-2682,70,65,115.92,one-year,0
cust-2683,18,35,117.98,month-to-month,0
cust-2684,31,21,90.25,month-to-month,0
cust-2685,62,33,85.76,month-to-month,0
cust-2686,49,44,30.35,one-year,0
cust-2687,18,56,38.13,one-year,0
cust-2688,54,23,28.30,one-year,0
cust-2689,49,15,94.36,month-to-month,0
cust-2690,54,2,25.85,two-year,0
cust-2691,52,36,52.33,two-year,0
cust-2692,74,28,61.33,one-year,0
cust-2693,40,17,46.62,two-year,0
cust-2694,52,52,85.46,two-year,0
cust-2695,76,28,81.88,month-to-month,1
cust-2696,32,37,107.40,month-to-month,0
cust-2697,71,43,90.18,one-year,0
cust-2698,26,58,98.35,month-to-month,0
cust-2699,19,66,30.14,one-year,0
cust-2700,20,11,65.11,one-year,0
cust-2701,31,23,40.66,one-year,0
cust-2702,45,37,101.78,two-year,0
cust-2703,72,2,31.17,two-year,0
cust-2704,61,65,61.13,month-to-month,1
cust-2705,47,38,24.51,two-year,0
cust-2706,55,21,115.80,one-year,0
cust-2707,54,51,82.52,month-to-month,1
cust-2708,66,17,60.74,two-year,0
cust-2709,70,33,38.10,one-year,0
cust-2710,51,34,52.12,month-to-month,1
cust-2711,28,7,36.54,one-year,0
cust-2712,37,53,75.90,one-year,1
cust-2713,44,54,35.24,month-to-month,1
cust-2714,48,13,41.74,one-year,0
cust-2715,59,44,25.96,month-to-month,0
cust-2716,28,15,22.02,month-to-month,0
cust-2717,26,20,47.07,two-year,0
cust-2718,66,34,36.82,month-to-month,0
cust-2719,59,42,39.79,month-to-month,0
cust-2720,41,57,61.11,month-to-month,1
cust-2721,55,42,28.37,month-to-month,0
cust-2722,62,23,86.19,one-year,0
cust-2723,21,31,35.87,one-year,0
cust-2724,32,7,47.24,month-to-month,0
cust-2725,76,61,47.30,month-to-month,0
cust-2726,60,61,59.87,two-year,0
cust-2727,73,6,93.34,two-year,1
cust-2728,32,13,60.75,two-year,0
cust-2729,59,44,40.80,one-year,0
cust-2730,77,27,58.51,one-year,0
cust-2731,36,21,77.62,one-year,0
cust-2732,24,57,77.80,two-year,0
cust-2733,62,9,56.75,month-to-month,1
cust-2734,24,69,31.90,one-year,0
cust-2735,38,35,102.68,month-to-month,0
cust-2736,28,31,84.28,month-to-month,1
cust-2737,25,30,117.12,two-year,0
cust-2738,35,35,62.71,two-year,0
cust-2739,26,49,84.45,one-year,0
cust-2740,71,6,21.45,one-year,0
cust-2741,26,13,113.07,one-year,0
cust-2742,26,4,35.93,two-year,0
cust-2743,76,49,74.32,one-year,0
cust-2744,37,15,89.67,one-year,0
cust-2745,74,32,44.78,month-to-month,1
cust-2746,56,7,55.07,two-year,1
cust-2747,26,42,98.77,one-year,1
cust-2748,42,3,43.20,two-year,1
